start_time	robot_id	from_position_id	to_position_id	measured_gps_x	measured_gps_y	real_gps_x	real_gps_y	measured_orientation	real_orientation	measured_lidar_distance	measured_radar_distance	real_distance	measured_temperature	real_temperature	decided_action	action_successful	holding_item_id	cardinality
48	16	746	746	24	26	24	26	Up	Up	3	2	0	38.24221	38.554977	DoNothing	True		8
48	28	34	34	1	4	1	4	Up	Up	1	1	0	45.959366	45.709133	TurnRight	True		
48	12	653	652	20	23	21	23	Down	Down	2	1	0	23.199957	23.62079	StepForward	True		
48	15	859	859	28	19	28	19	Right	Right	1	1	0	56.123127	56.176067	DoNothing	True		9
48	21	304	304	10	4	10	4	Up	Up		7	0	111.431915	110.352036	DoNothing	True		3
48	2	104	104	3	14	3	14	Up	Up	3	3	0	78.31933	78.52998	DoNothing	True		1
48	5	529	529	17	19	17	19	Right	Right	1	1	0	68.1258	67.86048	TurnRight	True		
48	9	437	437	14	17	14	17	Up	Up	7	7	0	66.982025	66.62893	DoNothing	True		6
48	25	447	417	14	27	14	27	Left	Left	3	3	0	77.13664	76.870636	StepForward	True		
48	4	35	35	1	5	1	5	Left	Left	1	1	0	76.763145	76.638596	DoNothing	True		2
48	13	67	68	2	7	2	7	Up	Up	10	10	0	40.900227	40.934357	StepForward	True		
49	24	284	283	9	15	9	14	Down	Down	7	7	0	19.325386	19.379082	StepForward	True		
49	9	437	437	14	17	14	17	Up	Up	7	7	0	65.92903	66.62893	DoNothing	True		6
49	15	859	859	28	19	28	19	Right	Right	1	1	0	56.5345	56.176067	DoNothing	True		9
49	29	563	593	18	23	18	23	Right	Right	4	4	0	96.32621	96.4044	StepForward	True		
49	11	406	406	13	16	13	16	Up	Up	3	3	0	84.748245	85.100555	DoNothing	True		5
49	28	34	34	1	4	1	4	Right	Right	1	1	0	45.86336	45.709133	StartFire	True		
49	19	87	87	2	27	2	27	Left	Left	2	2	0	76.144714	75.87479	DoNothing	True		8
49	8	405	405	13	15	13	15	Left	Left	1	1	0	116.92865	117.78863	TurnLeft	True		
49	0	842	842	28	2	28	2	Down	Down	2	2	0	35.10905	35.569878	DoNothing	True		12
49	27	37	37	0	7	1	7	Up	Up	10	10	0	51.23116	50.948204	DoNothing	True		1
49	14	137	137	4	17	4	17	Left	Left	1	1	0	32.321136	32.93913	DoNothing	True		1
49	13	68	69	3	8	2	8	Up	Up	9	9	0	25.73528	25.727066	StepForward	True		
49	16	746	746	24	26	24	26	Up	Up	3	3	0	39.00323	38.554977	DoNothing	True		8
49	21	304	304	10	3	10	4	Up	Up		7	0	109.84834	110.352036	DoNothing	True		3
49	6	268	268	8	28	8	28	Left	Left	7	7	0	58.07873	57.963608	DoNothing	True		7
49	22	428	428	14	8	14	8	Up	Up			0	105.31855	105.2553	DoNothing	True		4
49	26	326	326	10	26	10	26	Up	Up	1	1	0	29.80043	30.180527	DoNothing	True		6
49	12	652	652	21	22	21	22	Down	Down	1	1	0	23.548855	23.637695	TurnLeft	True		
49	23	95	65	3	5	3	5	Left	Left	1	2	0	30.891441	31.241938	StepForward	True		
49	25	417	387	13	27	13	27	Left	Left	2	2	0	33.586002	33.5457	StepForward	True		
49	2	104	104	3	14	3	14	Up	Up	3	3	0	77.86695	78.52998	DoNothing	True		1
49	1	828	829	27	16	27	18	Up	Up			0	27.510593	27.491186	StepForward	True		
49	17	78	78	2	18	2	18	Down	Down	1	1	0	92.57196	92.56154	TurnLeft	True		
49	10	628	628	20	28	20	28	Left	Left	5	5	0	81.54697	81.80008	DoNothing	True		7
49	4	35	35	1	6	1	5	Left	Left	1	1	0	77.05566	76.638596	DoNothing	True		2
49	20	47	47	0	17	1	17	Down	Down	10	10	0	93.927086	93.486084	StepForward	False		
49	3	852	852	28	12	28	12	Right	Right	1	1	0	92.04159	91.75419	DoNothing	True		10
49	5	529	529	17	19	17	19	Down	Down	1	1	0	67.924095	67.86048	TurnRight	True		
49	18	696	696	23	6	23	6	Left	Left			0	104.93654	103.85115	DoNothing	True		11
50	25	387	387	12	27	12	27	Left	Left	1	1	0	93.61834	93.72224	Destroy	True		
50	3	852	852	28	12	28	12	Right	Right	1	1	0	91.64971	91.75419	DoNothing	True		10
50	16	746	746	24	26	24	26	Up	Up	3	3	0	38.661045	38.554977	DoNothing	True		8
50	11	406	406	13	16	13	16	Up	Up	3	3	0	84.74055	85.100555	DoNothing	True		5
50	21	304	304	10	4	10	4	Left	Up		7	0	109.417755	110.352036	DoNothing	True		3
50	20	47	47	1	17	1	17	Right	Right	1	1	0	93.621994	93.486084	TurnLeft	True		
50	1	829	830	27	19	27	19	Up	Up	10	10	0	87.78334	88.166916	StepForward	True		
50	23	65	65	2	5	2	5	Left	Left	1	1	0	101.67001	101.17295	TurnRight	True		
50	27	37	37	1	9	1	7	Up	Up	10	10	0	51.475063	50.948204	DoNothing	True		1
50	17	78	78	2	18	2	18	Right	Right	1	1	0	92.01393	92.56154	TurnRight	True		
50	28	34	34	1	3	1	4	Right	Right	3	4	0	45.75028	45.709133	TurnLeft	True		
50	19	87	87	2	26	2	27	Left	Left	2	2	0	75.98189	75.87479	DoNothing	True		8
50	13	69	70	2	8	2	9	Up	Up	8	8	0	87.22398	87.52308	StepForward	True		
50	2	104	104	3	13	3	14	Up	Up	3	3	0	78.44383	78.52998	DoNothing	True		1
50	26	326	326	10	26	10	26	Up	Up	1	2	0	30.20529	30.180527	TurnLeft	True		
50	22	428	428	14	8	14	8	Up	Up			0	105.60391	105.2553	DoNothing	True		4
50	0	842	842	28	2	28	2	Down	Down	2	2	0	35.48117	35.569878	DoNothing	True		12
50	12	652	682	21	22	21	22	Right	Right	2	2	0	23.214073	23.637695	StepForward	True		
50	18	696	696	23	6	23	6	Left	Left			0	102.91808	103.85115	DoNothing	True		11
50	8	405	404	14	16	13	15	Down	Down			0	117.9052	117.78863	StepForward	True		
50	4	35	35	1	5	1	5	Left	Left	1	1	0	76.54267	76.638596	DoNothing	True		2
50	5	529	499	17	18	17	19	Left	Left	4	4	0	67.92021	67.86048	StepForward	True		
50	14	137	137	4	17	4	17	Left	Left	1	0	0	33.003517	32.93913	DoNothing	True		1
50	24	283	282	9	14	9	13	Down	Down	6	6	0	94.123604	94.45426	StepForward	True		
50	9	437	437	14	17	14	17	Up	Up	7	7	0	66.321884	66.62893	DoNothing	True		6
50	10	628	628	20	28	20	28	Left	Left	5	5	0	82.187164	81.80008	DoNothing	True		7
50	15	859	859	28	19	28	19	Right	Right	1	1	0	56.224663	56.176067	DoNothing	True		9
50	29	593	592	19	23	19	23	Right	Right	3	3	0	52.101852	52.063957	StepForward	True		
50	6	268	268	8	28	8	28	Left	Left	7	7	0	57.591484	57.963608	DoNothing	True		7
51	22	428	428	16	9	14	8	Up	Up			0	104.79518	105.2553	DoNothing	True		4
51	1	830	831	27	20	27	20	Up	Up			0	114.39412	114.7509	StepForward	True		
51	21	304	304	10	5	10	4	Up	Up		7	0	109.12023	110.352036	DoNothing	True		3
51	10	628	628	20	28	20	28	Left	Left	5	5	0	81.8711	81.80008	DoNothing	True		7
51	6	268	268	8	28	8	28	Left	Left	7	6	0	58.124214	57.963608	DoNothing	True		7
51	2	104	104	3	14	3	14	Up	Up	3	3	0	78.57759	78.52998	DoNothing	True		1
51	28	34	34	1	4	1	4	Up	Up	1	1	0	46.381927	45.709133	TurnRight	True		
51	23	65	66	2	5	2	5	Up	Up	5	5	0	102.42752	101.17295	StepForward	True		
51	29	592	591	19	22	19	22	Down	Down	3	3	0	115.21072	114.04657	StepForward	True		
51	17	78	78	2	18	2	18	Down	Down	1	2	0	92.75415	92.56154	TurnRight	True		
51	11	406	406	13	16	13	16	Up	Up	3	3	0	85.17466	85.100555	DoNothing	True		5
51	24	282	281	9	11	9	12	Down	Down	5	5	0	55.546516	55.205383	StepForward	True		
51	9	437	437	13	17	14	17	Up	Up	7	7	0	66.64261	66.62893	DoNothing	True		6
51	4	35	35	2	6	1	5	Left	Left	2	1	0	77.01199	76.638596	DoNothing	True		2
51	19	87	87	2	28	2	27	Left	Left	2	2	0	75.61329	75.87479	DoNothing	True		8
51	16	746	746	24	27	24	26	Up	Up	3	3	0	38.46418	38.554977	DoNothing	True		8
51	18	696	696	23	5	23	6	Left	Left			0	103.549164	103.85115	DoNothing	True		11
51	27	37	37	1	8	1	7	Up	Up	10	10	0	50.99741	50.948204	DoNothing	True		1
51	3	852	852	28	11	28	12	Right	Right	1	1	0	91.776115	91.75419	DoNothing	True		10
51	12	682	682	22	22	22	22	Right	Right	1	1	0	54.960804	54.564377	GraspAnItem	True		
51	26	326	326	10	26	10	26	Left	Left	8	8	0	30.036558	30.180527	DoNothing	True		6
51	14	137	137	4	17	4	17	Left	Left	1	1	0	32.668648	32.93913	DoNothing	True		1
51	20	47	48	1	18	1	17	Up	Up	8	7	0	93.40811	93.486084	StepForward	True		
51	15	859	859	28	19	28	19	Right	Right	1	1	0	56.729813	56.176067	DoNothing	True		9
51	8	404	403	13	14	13	14	Down	Down			0	79.57199	79.55049	StepForward	True		
51	5	499	499	17	19	16	19	Left	Left	3	3	0	115.33308	114.42451	TurnRight	True		
51	13	70	71	2	9	2	10	Up	Up	7	7	0	30.807287	30.723291	StepForward	True		
51	25	387	357	12	27	12	27	Left	Left	2	2	0	94.27793	93.72224	StepForward	True		
51	0	842	842	28	2	28	2	Down	Down	2	2	0	35.52132	35.569878	DoNothing	True		12
52	21	304	304	10	5	10	4	Up	Up		7	0	109.991005	110.352036	DoNothing	True		3
52	1	831	832	27	22	27	21	Up	Up	8	8	0	55.002853	55.413788	StepForward	True		
52	22	428	428	14	5	14	8	Up	Up			0	106.65928	105.2553	DoNothing	True		4
52	24	281	280	9	11	9	11	Down	Down	4	4	0	94.649765	95.1663	StepForward	True		
52	3	852	852	28	12	28	12	Right	Right	1	1	0	91.56886	91.75419	DoNothing	True		10
52	27	37	37	0	7	1	7	Up	Up			0	50.50268	50.948204	DoNothing	True		1
52	15	859	859	28	19	28	19	Right	Right	1	1	0	55.415497	56.176067	DoNothing	True		9
52	23	66	67	2	6	2	6	Up	Up	5	5	0	54.387135	54.336193	StepForward	True		
52	26	326	326	10	26	10	26	Left	Left	8	8	0	29.94142	30.180527	DoNothing	True		6
52	6	268	268	8	28	8	28	Left	Left	7	7	0	57.87645	57.963608	DoNothing	True		7
52	0	842	842	28	2	28	2	Down	Down	2	2	0	35.86515	35.569878	DoNothing	True		12
52	9	437	437	15	17	14	17	Up	Up	7	7	0	66.63085	66.62893	DoNothing	True		6
52	20	48	48	1	18	1	18	Up	Up	7	6	0	17.994179	18.300552	StepForward	False		
52	19	87	87	2	27	2	27	Left	Left	2	2	0	75.8744	75.87479	DoNothing	True		8
52	16	746	746	24	26	24	26	Up	Up	3	3	0	38.31875	38.554977	DoNothing	True		8
52	12	682	681	22	22	22	22	Right	Right	3	3	0	54.67771	54.564377	StepForward	True		
52	2	104	104	3	14	3	14	Up	Up	3	3	0	78.3403	78.52998	DoNothing	True		1
52	25	357	357	11	27	11	27	Left	Left	1	1	0	83.51336	83.63647	TurnLeft	True		
52	18	696	696	24	6	23	6	Left	Left			0	103.216064	103.85115	DoNothing	True		11
52	10	628	628	21	28	20	28	Left	Left	5	5	0	81.613304	81.80008	DoNothing	True		7
52	13	71	72	2	11	2	11	Up	Up	6	6	0	70.35371	69.97104	StepForward	True		
52	8	403	402	13	14	13	13	Down	Down			0	24.013388	23.932549	StepForward	True		
52	4	35	35	1	5	1	5	Left	Left	1	1	0	76.76084	76.638596	DoNothing	True		2
52	11	406	406	13	16	13	16	Up	Up	3	3	0	85.009995	85.100555	DoNothing	True		5
52	28	34	34	2	4	1	4	Right	Right	4	4	0	45.666916	45.709133	TurnRight	True		
52	14	137	137	5	17	4	17	Left	Left	1	1	0	32.32448	32.93913	DoNothing	True		1
52	17	78	78	2	18	2	18	Left	Left	1	2	0	93.13988	92.56154	TurnRight	True		
52	29	591	590	19	21	19	21	Down	Down	2	2	0	39.783913	40.023876	StepForward	True		
52	5	499	499	16	19	16	19	Up	Up	4	4	0	115.032234	114.42451	TurnRight	True		
53	9	437	437	14	17	14	17	Up	Up	7	7	0	66.444435	66.62893	DoNothing	True		6
53	4	35	35	1	4	1	5	Left	Left	1	1	0	76.3106	76.638596	DoNothing	True		2
53	22	428	428	14	10	14	8	Up	Up			0	104.34638	105.2553	DoNothing	True		4
53	24	280	279	9	10	9	10	Down	Down	3	3	0	81.8958	81.89888	StepForward	True		
53	28	34	34	1	4	1	4	Down	Down	1	1	0	46.229885	45.709133	TurnRight	True		
53	5	499	529	16	19	16	19	Right	Right	2	2	0	112.05161	114.42451	StepForward	True		
53	15	859	859	27	19	28	19	Right	Right	1	1	0	56.412968	56.176067	DoNothing	True		9
53	29	590	590	18	19	19	20	Down	Down	1	1	0	100.15872	101.84654	TurnRight	True		
53	25	357	356	11	28	11	27	Down	Down	8	8	0	84.10144	83.63647	StepForward	True		
53	27	37	37	1	7	1	7	Up	Up			0	51.17497	50.948204	DoNothing	True		1
53	19	87	87	2	27	2	27	Left	Left	2	2	0	75.56723	75.87479	DoNothing	True		8
53	12	681	680	22	21	22	21	Down	Down			0	28.267817	28.288486	StepForward	True		
53	13	72	73	2	11	2	12	Up	Up	5	5	0	35.93566	35.84062	StepForward	True		
53	10	628	628	21	28	20	28	Left	Left	5	5	0	82.42223	81.80008	DoNothing	True		7
53	1	832	833	27	21	27	22	Up	Up	7	7	0	92.7813	93.22406	StepForward	True		
53	23	67	68	2	6	2	7	Up	Up	5	6	0	41.374004	40.934357	StepForward	True		
53	16	746	746	24	26	24	26	Up	Up	3	3	0	38.78919	38.554977	DoNothing	True		8
53	14	137	137	5	18	4	17	Left	Left	1	2	0	33.265846	32.93913	DoNothing	True		1
53	0	842	842	28	2	28	2	Down	Down	2	2	0	34.93064	35.569878	DoNothing	True		12
53	3	852	852	28	12	28	12	Right	Right	1	1	0	91.75184	91.75419	DoNothing	True		10
53	8	402	401	13	12	13	12	Down	Down			0	102.817795	102.899	StepForward	True		
53	20	48	48	1	18	1	18	Right	Right	1	1	0	18.735544	18.300552	TurnLeft	True		
53	18	696	696	23	6	23	6	Left	Left			0	101.567154	103.85115	DoNothing	True		11
53	11	406	406	13	16	13	16	Up	Up	3	3	0	85.30963	85.100555	DoNothing	True		5
53	17	78	78	2	18	2	18	Up	Up	1	1	0	92.76021	92.56154	TurnRight	True		
53	2	104	104	3	14	3	14	Up	Up	3	3	0	78.269165	78.52998	DoNothing	True		1
53	21	304	304	10	5	10	4	Up	Up		7	0	111.22763	110.352036	DoNothing	True		3
53	26	326	326	10	26	10	26	Left	Left	8	8	0	30.2868	30.180527	DoNothing	True		6
53	6	268	268	8	29	8	28	Left	Left	7	8	0	58.469505	57.963608	DoNothing	True		7
54	11	406	406	13	16	13	16	Up	Up	3	3	0	85.22689	85.100555	DoNothing	True		5
54	16	746	746	24	26	24	26	Up	Up	3	3	0	38.82766	38.554977	DoNothing	True		8
54	25	356	355	11	26	11	26	Down	Down	7	7	0	75.5079	75.63461	StepForward	True		
54	1	833	834	27	23	27	23	Up	Up	6	6	0	89.755646	89.90862	StepForward	True		
54	27	37	37	1	7	1	7	Up	Up			0	50.61695	50.948204	DoNothing	True		1
54	12	680	679	23	19	22	20	Down	Down			0	115.67495	115.33535	StepForward	True		
54	9	437	437	14	17	14	17	Up	Up	7	7	0	67.012535	66.62893	DoNothing	True		6
54	29	590	560	17	20	19	20	Left	Left			0	101.449165	101.84654	StepForward	True		
54	26	326	326	10	26	10	26	Left	Left	8	8	0	29.982218	30.180527	DoNothing	True		6
54	22	428	428	14	8	14	8	Up	Up			0	101.57572	105.2553	DoNothing	True		4
54	5	529	529	17	20	17	19	Right	Right	1	1	0	67.88588	67.86048	TurnRight	True		
54	19	87	87	3	27	2	27	Left	Left	3	2	0	75.297844	75.87479	DoNothing	True		8
54	28	34	34	0	4	1	4	Left	Left	1	1	0	45.835102	45.709133	TurnRight	True		
54	14	137	137	4	17	4	17	Left	Left	1	1	0	33.155033	32.93913	DoNothing	True		1
54	17	78	78	2	17	2	18	Right	Right	1	2	0	92.779015	92.56154	TurnRight	True		
54	15	859	859	29	19	28	19	Right	Right	1	1	0	56.139496	56.176067	DoNothing	True		9
54	21	304	304	10	3	10	4	Left	Up		7	0	110.40236	110.352036	DoNothing	True		3
54	0	842	842	28	2	28	2	Down	Down	2	2	0	35.247116	35.569878	DoNothing	True		12
54	3	852	852	28	12	28	12	Right	Right	1	1	0	91.74049	91.75419	DoNothing	True		10
54	4	35	35	1	5	1	5	Left	Left	1	2	0	76.5565	76.638596	DoNothing	True		2
54	23	68	38	2	8	2	8	Up	Up	6	5	0	25.768045	25.727066	StepForward	True		
54	8	401	400	14	11	13	11	Down	Down			0	110.77181	109.301765	StepForward	True		
54	24	279	278	9	9	9	9	Down	Down	2	2	0	62.263836	62.62654	StepForward	True		
54	2	104	104	3	14	3	14	Up	Up	3	3	0	78.58174	78.52998	DoNothing	True		1
54	6	268	268	8	28	8	28	Left	Left	7	7	0	57.809326	57.963608	DoNothing	True		7
54	18	696	696	22	6	23	6	Left	Left			0	103.8256	103.85115	DoNothing	True		11
54	10	628	628	20	28	20	28	Left	Left	5	4	0	82.34982	81.80008	DoNothing	True		7
54	13	73	74	2	13	2	13	Up	Up	4	3	0	62.5305	62.580482	StepForward	True		
54	20	48	49	1	18	1	18	Up	Up	6	6	0	18.455385	18.300552	StepForward	True		
55	6	268	268	8	28	8	28	Left	Left	7	6	0	58.414917	57.963608	DoNothing	True		7
55	14	137	137	4	17	4	17	Left	Left	2	1	0	32.693558	32.93913	DoNothing	True		1
55	15	859	859	28	19	28	19	Right	Right	1	2	0	56.66095	56.176067	DoNothing	True		9
55	16	746	746	23	26	24	26	Up	Up	3	3	0	38.280205	38.554977	DoNothing	True		8
55	4	35	35	1	5	1	5	Left	Left	1	1	0	76.81921	76.638596	DoNothing	True		2
55	29	560	530	18	20	18	20	Left	Left			0	21.869415	21.331789	StepForward	True		
55	18	696	696	23	6	23	6	Left	Left			0	102.81807	103.85115	DoNothing	True		11
55	2	104	104	3	14	3	14	Up	Up	3	3	0	78.7421	78.52998	DoNothing	True		1
55	20	49	49	2	19	1	19	Up	Up	5	5	0	91.39084	91.25328	TurnRight	True		
55	17	78	78	2	18	2	18	Down	Down	1	1	0	92.797646	92.56154	TurnRight	True		
55	24	278	278	9	8	9	8	Down	Down	1	1	0	73.162735	73.40409	TurnLeft	True		
55	8	400	399	13	10	13	10	Down	Down	10	10	0	90.17832	90.002914	StepForward	True		
55	22	428	428	15	5	14	8	Up	Up			0	106.368706	105.2553	DoNothing	True		4
55	28	34	34	1	4	1	4	Up	Up	1	1	0	44.91656	45.709133	TurnRight	True		
55	1	834	835	27	24	27	24	Up	Up	5	5	0	29.499666	29.68217	StepForward	True		
55	0	842	842	27	2	28	2	Down	Down	2	2	0	36.180824	35.569878	DoNothing	True		12
55	26	326	326	9	26	10	26	Left	Left	8	8	0	29.86583	30.180527	DoNothing	True		6
55	13	74	75	2	14	2	14	Up	Up	3	2	0	75.616234	76.01324	StepForward	True		
55	12	679	678	22	19	22	19	Down	Down			0	50.101776	49.77534	StepForward	True		
55	11	406	406	12	16	13	16	Up	Up	3	3	0	85.19465	85.100555	DoNothing	True		5
55	21	304	304	10	4	10	4	Up	Up		7	0	110.634476	110.352036	DoNothing	True		3
55	5	529	529	17	19	17	19	Down	Down	1	1	0	68.01926	67.86048	TurnRight	True		
55	27	37	37	1	8	1	7	Up	Up	1	1	0	50.696533	50.948204	DoNothing	True		1
55	10	628	628	20	28	20	28	Left	Left	5	5	0	82.03067	81.80008	DoNothing	True		7
55	3	852	852	28	12	28	12	Right	Right	1	1	0	91.49317	91.75419	DoNothing	True		10
55	23	38	38	1	8	1	8	Left	Left	0	1	0	77.15607	77.69281	TurnLeft	True		
55	19	87	87	2	27	2	27	Left	Left	2	2	0	75.53171	75.87479	DoNothing	True		8
55	25	355	354	11	25	11	25	Down	Down	6	6	0	54.114002	54.25817	StepForward	True		
55	9	437	437	14	17	14	17	Up	Up	7	8	0	66.28148	66.62893	DoNothing	True		6
56	12	678	677	22	19	22	18	Down	Down			0	23.678165	24.202415	StepForward	True		
56	22	428	428	14	9	14	8	Up	Up			0	106.5559	105.2553	DoNothing	True		4
56	4	35	35	1	5	1	5	Left	Left	1	1	0	77.0231	76.638596	DoNothing	True		2
56	29	530	530	17	20	17	20	Left	Left			0	20.582088	20.857647	TurnRight	True		
56	28	34	34	1	3	1	4	Right	Right	4	5	0	45.561024	45.709133	TurnLeft	True		
56	18	696	696	22	6	23	6	Left	Left			0	100.87798	103.85115	DoNothing	True		11
56	6	268	268	8	28	8	28	Left	Left	7	7	0	58.13028	57.963608	DoNothing	True		7
56	8	399	398	13	8	13	9	Down	Down			0	102.44065	101.71224	StepForward	True		
56	5	529	499	17	17	17	19	Left	Left	4	4	0	67.5599	67.86048	StepForward	True		
56	13	75	76	0	15	2	15	Up	Up	2	2	0	52.34293	52.68227	StepForward	True		
56	15	859	859	28	19	28	19	Right	Right	1	1	0	55.97039	56.176067	DoNothing	True		9
56	19	87	87	1	27	2	27	Left	Left	2	2	0	75.73629	75.87479	DoNothing	True		8
56	1	835	836	27	25	27	25	Up	Up	4	4	0	97.385864	96.99525	StepForward	True		
56	17	78	48	2	18	2	18	Left	Left	2	2	0	92.51095	92.56154	StepForward	True		
56	26	326	326	11	26	10	26	Left	Left	8	8	0	30.10831	30.180527	DoNothing	True		6
56	9	437	437	14	17	14	17	Up	Up	7	7	0	66.85619	66.62893	DoNothing	True		6
56	11	406	406	13	16	13	16	Up	Up	3	3	0	84.55369	85.100555	DoNothing	True		5
56	20	49	49	0	19	1	19	Right	Right	1	1	0	91.7239	91.25328	TurnRight	True		
56	24	278	308	9	8	9	8	Right	Right	4	4	0	73.44841	73.40409	StepForward	True		
56	23	38	38	1	8	1	8	Down	Down	0	1	0	77.85841	77.69281	TurnLeft	True		
56	16	746	746	24	26	24	26	Up	Up	3	3	0	38.926815	38.554977	DoNothing	True		8
56	10	628	628	20	27	20	28	Left	Left	5	5	0	81.77962	81.80008	DoNothing	True		7
56	0	842	842	28	2	28	2	Down	Down	2	2	0	35.932835	35.569878	DoNothing	True		12
56	3	852	852	29	13	28	12	Right	Right	1	1	0	91.88919	91.75419	DoNothing	True		10
56	27	37	37	1	7	1	7	Up	Up	1	2	0	50.824184	50.948204	DoNothing	True		1
56	25	354	353	10	24	11	24	Down	Down	5	5	0	108.56506	108.005585	StepForward	True		
56	21	304	304	10	4	10	4	Up	Up	4	4	0	109.82036	110.352036	DoNothing	True		3
56	14	137	137	5	17	4	17	Left	Left	0	1	0	33.109104	32.93913	DoNothing	True		1
56	2	104	104	3	14	3	14	Up	Up	3	3	0	78.72488	78.52998	DoNothing	True		1
57	27	37	37	1	7	1	7	Up	Up	1	0	0	51.23615	50.948204	DoNothing	True		1
57	21	304	304	10	4	10	4	Right	Up	4	4	0	113.71557	110.352036	DoNothing	True		3
57	1	836	837	28	26	27	26	Up	Up	3	3	0	65.74992	65.693245	StepForward	True		
57	11	406	406	13	15	13	16	Up	Up	3	3	0	84.9566	85.100555	DoNothing	True		5
57	28	34	34	0	5	1	4	Up	Up	1	1	0	45.542053	45.709133	StartFire	True		
57	6	268	268	8	28	8	28	Left	Left	7	7	0	57.915436	57.963608	DoNothing	True		7
57	20	49	49	0	20	1	19	Down	Down	1	1	0	91.76324	91.25328	TurnRight	True		
57	15	859	859	28	19	28	19	Right	Right	1	1	0	55.718178	56.176067	DoNothing	True		9
57	24	308	338	10	9	10	8	Right	Right	3	4	0	109.5221	109.158325	StepForward	True		
57	19	87	87	2	27	2	27	Left	Left	2	2	0	76.11887	75.87479	DoNothing	True		8
57	14	137	137	4	17	4	17	Left	Left	1	1	0	33.202866	32.93913	DoNothing	True		1
57	22	428	428	14	10	14	8	Up	Up			0	105.80032	105.2553	DoNothing	True		4
57	3	852	852	28	12	28	12	Right	Right	1	0	0	91.890236	91.75419	DoNothing	True		10
57	23	38	68	1	8	1	8	Right	Right	11	10	0	77.4756	77.69281	StepForward	True		
57	12	677	647	21	17	22	17	Down	Down			0	112.41423	112.91614	StepForward	True		
57	0	842	842	28	2	28	2	Down	Down	2	2	0	36.22731	35.569878	DoNothing	True		12
57	16	746	746	22	26	24	26	Up	Up	3	3	0	38.745224	38.554977	DoNothing	True		8
57	29	530	531	16	20	17	20	Up	Up	4	4	0	20.90897	20.857647	StepForward	True		
57	17	48	48	1	17	1	18	Left	Left	1	1	0	18.397705	18.300552	TurnLeft	True		
57	18	696	696	23	6	23	6	Left	Left			0	103.58074	103.85115	DoNothing	True		11
57	5	499	499	16	19	16	19	Left	Left	3	3	0	113.532135	114.42451	TurnRight	True		
57	9	437	437	14	17	14	17	Up	Up	7	7	0	67.22556	66.62893	DoNothing	True		6
57	13	76	76	2	16	2	16	Up	Up	1	1	0	70.11795	69.970406	TurnLeft	True		
57	26	326	326	10	25	10	26	Left	Left	8	8	0	29.748442	30.180527	DoNothing	True		6
57	10	628	628	20	28	20	28	Left	Left	4	5	0	81.64074	81.80008	DoNothing	True		7
57	2	104	104	3	15	3	14	Up	Up	3	3	0	78.40819	78.52998	DoNothing	True		1
57	25	353	352	11	23	11	23	Down	Down	4	4	0	82.18507	83.099594	StepForward	True		
57	8	398	397	13	8	13	8	Down	Down			0	101.21916	100.64365	StepForward	True		
58	13	76	46	2	17	2	16	Left	Left	2	2	0	70.33027	69.970406	StepForward	True		
58	19	87	87	2	27	2	27	Left	Left	2	2	0	76.21961	75.87479	DoNothing	True		8
58	16	746	746	23	26	24	26	Up	Up	3	3	0	38.22204	38.554977	DoNothing	True		8
58	0	842	842	28	2	28	2	Down	Down	2	2	0	35.424015	35.569878	DoNothing	True		12
58	2	104	104	3	14	3	14	Up	Up	3	3	0	78.63024	78.52998	DoNothing	True		1
58	10	628	628	20	28	20	28	Left	Left	5	5	0	81.7668	81.80008	DoNothing	True		7
58	29	531	532	17	21	17	21	Up	Up	3	3	0	95.44148	95.400116	StepForward	True		
58	28	34	34	1	4	1	4	Up	Up	2	3	0	45.758694	45.709133	TurnRight	True		
58	23	68	67	2	9	2	8	Right	Right	9	9	0	25.703236	25.727066	StepForward	True		
58	14	137	137	4	16	4	17	Left	Left	1	2	0	32.861378	32.93913	DoNothing	True		1
58	26	326	326	10	26	10	26	Left	Left	8	8	0	30.188377	30.180527	DoNothing	True		6
58	25	352	351	11	22	11	22	Down	Down	3	3	0	93.36431	93.72607	StepForward	True		
58	11	406	406	13	16	13	16	Up	Up	4	3	0	85.35209	85.100555	DoNothing	True		5
58	1	837	838	27	27	27	27	Up	Up	2	2	0	25.271416	25.125961	StepForward	True		
58	21	304	304	10	4	10	4	Up	Up		7	0	111.470726	110.352036	DoNothing	True		3
58	24	338	368	11	8	11	8	Right	Right	3	3	0	102.13437	102.102234	StepForward	True		
58	5	499	499	16	19	16	19	Up	Up	4	4	0	112.11834	114.42451	TurnRight	True		
58	18	696	696	23	6	23	6	Left	Left			0	101.59222	103.85115	DoNothing	True		11
58	6	268	268	7	28	8	28	Left	Left	7	7	0	57.8906	57.963608	DoNothing	True		7
58	12	647	617	22	17	21	17	Left	Left	2	2	0	30.21068	30.310839	StepForward	True		
58	20	49	49	1	19	1	19	Left	Left	1	1	0	91.04697	91.25328	TurnRight	True		
58	22	428	428	17	9	14	8	Up	Up			0	106.8856	105.2553	DoNothing	True		4
58	8	397	396	13	7	13	7	Down	Down	7	7	0	87.72875	87.569756	StepForward	True		
58	15	859	859	29	17	28	19	Right	Right	1	1	0	56.253826	56.176067	DoNothing	True		9
58	27	37	37	1	7	1	7	Up	Up	9	9	0	50.719093	50.948204	DoNothing	True		1
